date,totalreturnnet,day,month,year,caldt
4/15/1993,-0.0005,15,4,1993,15-Apr-93
4/16/1993,0.0012,16,4,1993,16-Apr-93
4/19/1993,-0.0032,19,4,1993,19-Apr-93
4/20/1993,-0.0053,20,4,1993,20-Apr-93
4/21/1993,-0.0033,21,4,1993,21-Apr-93
4/22/1993,-0.0089,22,4,1993,22-Apr-93
4/23/1993,-0.006,23,4,1993,23-Apr-93
4/26/1993,-0.0077,26,4,1993,26-Apr-93
4/27/1993,0.0104,27,4,1993,27-Apr-93
4/28/1993,0,28,4,1993,28-Apr-93
4/29/1993,0.002,29,4,1993,29-Apr-93
4/30/1993,0.003,30,4,1993,30-Apr-93
5/3/1993,0.0054,3,5,1993,3-May-93
5/4/1993,0.0039,4,5,1993,4-May-93
5/5/1993,0.0012,5,5,1993,5-May-93
5/6/1993,-0.0026,6,5,1993,6-May-93
5/7/1993,-0.0017,7,5,1993,7-May-93
5/10/1993,0.0017,10,5,1993,10-May-93
5/11/1993,0.0036,11,5,1993,11-May-93
5/12/1993,0.001,12,5,1993,12-May-93
5/13/1993,-0.0125,13,5,1993,13-May-93
5/14/1993,0.0013,14,5,1993,14-May-93
5/17/1993,0.0021,17,5,1993,17-May-93
5/18/1993,0,18,5,1993,18-May-93
5/19/1993,0.0165,19,5,1993,19-May-93
5/20/1993,0.0068,20,5,1993,20-May-93
5/21/1993,-0.0105,21,5,1993,21-May-93
5/24/1993,0.0051,24,5,1993,24-May-93
5/25/1993,0.0022,25,5,1993,25-May-93
5/26/1993,0.0103,26,5,1993,26-May-93
5/27/1993,-0.0023,27,5,1993,27-May-93
5/28/1993,-0.0047,28,5,1993,28-May-93
6/1/1993,0.0082,1,6,1993,1-Jun-93
6/2/1993,0.0004,2,6,1993,2-Jun-93
6/3/1993,-0.0029,3,6,1993,3-Jun-93
6/4/1993,-0.0053,4,6,1993,4-Jun-93
6/7/1993,-0.0051,7,6,1993,7-Jun-93
6/8/1993,-0.0066,8,6,1993,8-Jun-93
6/9/1993,0.0028,9,6,1993,9-Jun-93
6/10/1993,-0.0009,10,6,1993,10-Jun-93
6/11/1993,0.0042,11,6,1993,11-Jun-93
6/14/1993,0.0011,14,6,1993,14-Jun-93
6/15/1993,-0.0032,15,6,1993,15-Jun-93
6/16/1993,0.0026,16,6,1993,16-Jun-93
6/17/1993,0.0025,17,6,1993,17-Jun-93
6/18/1993,-0.0108,18,6,1993,18-Jun-93
6/21/1993,0.0058,21,6,1993,21-Jun-93
6/22/1993,-0.0006,22,6,1993,22-Jun-93
6/23/1993,-0.0061,23,6,1993,23-Jun-93
6/24/1993,0.0082,24,6,1993,24-Jun-93
6/25/1993,0.0022,25,6,1993,25-Jun-93
6/28/1993,0.0097,28,6,1993,28-Jun-93
6/29/1993,-0.0025,29,6,1993,29-Jun-93
6/30/1993,-0.0004,30,6,1993,30-Jun-93
7/1/1993,-0.0033,1,7,1993,1-Jul-93
7/2/1993,-0.0066,2,7,1993,2-Jul-93
7/6/1993,-0.0098,6,7,1993,6-Jul-93
7/7/1993,0.0032,7,7,1993,7-Jul-93
7/8/1993,0.0131,8,7,1993,8-Jul-93
7/9/1993,-0.0011,9,7,1993,9-Jul-93
7/12/1993,0.0019,12,7,1993,12-Jul-93
7/13/1993,-0.002,13,7,1993,13-Jul-93
7/14/1993,0.0045,14,7,1993,14-Jul-93
7/15/1993,-0.0018,15,7,1993,15-Jul-93
7/16/1993,-0.0077,16,7,1993,16-Jul-93
7/19/1993,0.0007,19,7,1993,19-Jul-93
7/20/1993,0.0029,20,7,1993,20-Jul-93
7/21/1993,-0.0003,21,7,1993,21-Jul-93
7/22/1993,-0.006,22,7,1993,22-Jul-93
7/23/1993,0.0058,23,7,1993,23-Jul-93
7/26/1993,0.0046,26,7,1993,26-Jul-93
7/27/1993,-0.0017,27,7,1993,27-Jul-93
7/28/1993,-0.0023,28,7,1993,28-Jul-93
7/29/1993,0.0068,29,7,1993,29-Jul-93
7/30/1993,-0.0047,30,7,1993,30-Jul-93
8/2/1993,0.0048,2,8,1993,2-Aug-93
8/3/1993,-0.0016,3,8,1993,3-Aug-93
8/4/1993,-0.0015,4,8,1993,4-Aug-93
8/5/1993,-0.0008,5,8,1993,5-Aug-93
8/6/1993,0.0013,6,8,1993,6-Aug-93
8/9/1993,0.0053,9,8,1993,9-Aug-93
8/10/1993,-0.0027,10,8,1993,10-Aug-93
8/11/1993,0.0023,11,8,1993,11-Aug-93
8/12/1993,-0.0033,12,8,1993,12-Aug-93
8/13/1993,0.0027,13,8,1993,13-Aug-93
8/16/1993,0.0052,16,8,1993,16-Aug-93
8/17/1993,0.0018,17,8,1993,17-Aug-93
8/18/1993,0.0064,18,8,1993,18-Aug-93
8/19/1993,0.0009,19,8,1993,19-Aug-93
8/20/1993,-0.0006,20,8,1993,20-Aug-93
8/23/1993,-0.0019,23,8,1993,23-Aug-93
8/24/1993,0.01,24,8,1993,24-Aug-93
8/25/1993,0.0009,25,8,1993,25-Aug-93
8/26/1993,0.0022,26,8,1993,26-Aug-93
8/27/1993,-0.0011,27,8,1993,27-Aug-93
8/30/1993,0.0031,30,8,1993,30-Aug-93
8/31/1993,0.0038,31,8,1993,31-Aug-93
9/1/1993,-0.0008,1,9,1993,1-Sep-93
9/2/1993,-0.0039,2,9,1993,2-Sep-93
9/3/1993,0.0003,3,9,1993,3-Sep-93
9/7/1993,-0.0061,7,9,1993,7-Sep-93
9/8/1993,-0.004,8,9,1993,8-Sep-93
9/9/1993,0.0023,9,9,1993,9-Sep-93
9/10/1993,0.0092,10,9,1993,10-Sep-93
9/13/1993,0.0011,13,9,1993,13-Sep-93
9/14/1993,-0.0046,14,9,1993,14-Sep-93
9/15/1993,0.0037,15,9,1993,15-Sep-93
9/16/1993,-0.0047,16,9,1993,16-Sep-93
9/17/1993,-0.0013,17,9,1993,17-Sep-93
9/20/1993,-0.008,20,9,1993,20-Sep-93
9/21/1993,-0.0046,21,9,1993,21-Sep-93
9/22/1993,0.0072,22,9,1993,22-Sep-93
9/23/1993,0.0034,23,9,1993,23-Sep-93
9/24/1993,0.0002,24,9,1993,24-Sep-93
9/27/1993,0.0093,27,9,1993,27-Sep-93
9/28/1993,-0.0006,28,9,1993,28-Sep-93
9/29/1993,-0.003,29,9,1993,29-Sep-93
9/30/1993,-0.0025,30,9,1993,30-Sep-93
10/1/1993,0.0052,1,10,1993,1-Oct-93
10/4/1993,0.0005,4,10,1993,4-Oct-93
10/5/1993,-0.0002,5,10,1993,5-Oct-93
10/6/1993,-0.001,6,10,1993,6-Oct-93
10/7/1993,-0.0034,7,10,1993,7-Oct-93
10/8/1993,0.0026,8,10,1993,8-Oct-93
10/11/1993,0.0012,11,10,1993,11-Oct-93
10/12/1993,0.0005,12,10,1993,12-Oct-93
10/13/1993,0.0008,13,10,1993,13-Oct-93
10/14/1993,0.0117,14,10,1993,14-Oct-93
10/15/1993,0.0057,15,10,1993,15-Oct-93
10/18/1993,-0.0021,18,10,1993,18-Oct-93
10/19/1993,-0.0047,19,10,1993,19-Oct-93
10/20/1993,-0.0003,20,10,1993,20-Oct-93
10/21/1993,-0.0015,21,10,1993,21-Oct-93
10/22/1993,-0.0045,22,10,1993,22-Oct-93
10/25/1993,0.0022,25,10,1993,25-Oct-93
10/26/1993,0.0004,26,10,1993,26-Oct-93
10/27/1993,0.0007,27,10,1993,27-Oct-93
10/28/1993,0.0067,28,10,1993,28-Oct-93
10/29/1993,0.0002,29,10,1993,29-Oct-93
11/1/1993,0.0029,1,11,1993,1-Nov-93
11/2/1993,-0.0011,2,11,1993,2-Nov-93
11/3/1993,-0.0115,3,11,1993,3-Nov-93
11/4/1993,-0.0116,4,11,1993,4-Nov-93
11/5/1993,0.0051,5,11,1993,5-Nov-93
11/8/1993,0.0016,8,11,1993,8-Nov-93
11/9/1993,0.0004,9,11,1993,9-Nov-93
11/10/1993,0.0074,10,11,1993,10-Nov-93
11/11/1993,-0.0023,11,11,1993,11-Nov-93
11/12/1993,0.006,12,11,1993,12-Nov-93
11/15/1993,-0.0032,15,11,1993,15-Nov-93
11/16/1993,0.0066,16,11,1993,16-Nov-93
11/17/1993,-0.0041,17,11,1993,17-Nov-93
11/18/1993,-0.0025,18,11,1993,18-Nov-93
11/19/1993,-0.0021,19,11,1993,19-Nov-93
11/22/1993,-0.0075,22,11,1993,22-Nov-93
11/23/1993,0.0043,23,11,1993,23-Nov-93
11/24/1993,0.0032,24,11,1993,24-Nov-93
11/26/1993,0.0015,26,11,1993,26-Nov-93
11/29/1993,-0.0023,29,11,1993,29-Nov-93
11/30/1993,-0.0001,30,11,1993,30-Nov-93
12/1/1993,0.0003,1,12,1993,1-Dec-93
12/2/1993,0.0028,2,12,1993,2-Dec-93
12/3/1993,0.0038,3,12,1993,3-Dec-93
12/6/1993,0.0035,6,12,1993,6-Dec-93
12/7/1993,0.0008,7,12,1993,7-Dec-93
12/8/1993,-0.001,8,12,1993,8-Dec-93
12/9/1993,-0.0042,9,12,1993,9-Dec-93
12/10/1993,-0.0005,10,12,1993,10-Dec-93
12/13/1993,0.0039,13,12,1993,13-Dec-93
12/14/1993,-0.0056,14,12,1993,14-Dec-93
12/15/1993,-0.0026,15,12,1993,15-Dec-93
12/16/1993,0.0033,16,12,1993,16-Dec-93
12/17/1993,0.0066,17,12,1993,17-Dec-93
12/20/1993,-0.0011,20,12,1993,20-Dec-93
12/21/1993,-0.0012,21,12,1993,21-Dec-93
12/22/1993,0.0044,22,12,1993,22-Dec-93
12/23/1993,0.0001,23,12,1993,23-Dec-93
12/27/1993,0.0074,27,12,1993,27-Dec-93
12/28/1993,0.0009,28,12,1993,28-Dec-93
12/29/1993,-0.0007,29,12,1993,29-Dec-93
12/30/1993,-0.0041,30,12,1993,30-Dec-93
12/31/1993,-0.0046,31,12,1993,31-Dec-93
1/3/1994,-0.0019,3,1,1994,3-Jan-94
1/4/1994,0.0035,4,1,1994,4-Jan-94
1/5/1994,0.0014,5,1,1994,5-Jan-94
1/6/1994,-0.0009,6,1,1994,6-Jan-94
1/7/1994,0.006,7,1,1994,7-Jan-94
1/10/1994,0.0115,10,1,1994,10-Jan-94
1/11/1994,-0.0024,11,1,1994,11-Jan-94
1/12/1994,0.0001,12,1,1994,12-Jan-94
1/13/1994,-0.0035,13,1,1994,13-Jan-94
1/14/1994,0.0053,14,1,1994,14-Jan-94
1/17/1994,-0.0034,17,1,1994,17-Jan-94
1/18/1994,0.002,18,1,1994,18-Jan-94
1/19/1994,0.0001,19,1,1994,19-Jan-94
1/20/1994,0.0014,20,1,1994,20-Jan-94
1/21/1994,-0.0005,21,1,1994,21-Jan-94
1/24/1994,-0.0057,24,1,1994,24-Jan-94
1/25/1994,-0.0021,25,1,1994,25-Jan-94
1/26/1994,0.0049,26,1,1994,26-Jan-94
1/27/1994,0.0081,27,1,1994,27-Jan-94
1/28/1994,0.0035,28,1,1994,28-Jan-94
1/31/1994,0.0063,31,1,1994,31-Jan-94
2/1/1994,-0.0038,1,2,1994,1-Feb-94
2/2/1994,0.005,2,2,1994,2-Feb-94
2/3/1994,-0.0026,3,2,1994,3-Feb-94
2/4/1994,-0.0222,4,2,1994,4-Feb-94
2/7/1994,0.0044,7,2,1994,7-Feb-94
2/8/1994,-0.0015,8,2,1994,8-Feb-94
2/9/1994,0.0039,9,2,1994,9-Feb-94
2/10/1994,-0.0081,10,2,1994,10-Feb-94
2/11/1994,0.0027,11,2,1994,11-Feb-94
2/14/1994,0.0003,14,2,1994,14-Feb-94
2/15/1994,0.0051,15,2,1994,15-Feb-94
2/16/1994,0.0006,16,2,1994,16-Feb-94
2/17/1994,-0.0052,17,2,1994,17-Feb-94
2/18/1994,-0.0055,18,2,1994,18-Feb-94
2/22/1994,0.0082,22,2,1994,22-Feb-94
2/23/1994,-0.0014,23,2,1994,23-Feb-94
2/24/1994,-0.0136,24,2,1994,24-Feb-94
2/25/1994,0.0039,25,2,1994,25-Feb-94
2/28/1994,0.0025,28,2,1994,28-Feb-94
3/1/1994,-0.0057,1,3,1994,1-Mar-94
3/2/1994,0.0012,2,3,1994,2-Mar-94
3/3/1994,-0.0038,3,3,1994,3-Mar-94
3/4/1994,0.0038,4,3,1994,4-Mar-94
3/7/1994,0.0048,7,3,1994,7-Mar-94
3/8/1994,-0.0022,8,3,1994,8-Mar-94
3/9/1994,0.003,9,3,1994,9-Mar-94
3/10/1994,-0.0067,10,3,1994,10-Mar-94
3/11/1994,0.0055,11,3,1994,11-Mar-94
3/14/1994,0.0021,14,3,1994,14-Mar-94
3/15/1994,-0.0007,15,3,1994,15-Mar-94
3/16/1994,0.0052,16,3,1994,16-Mar-94
3/17/1994,0.0032,17,3,1994,17-Mar-94
3/18/1994,0.0003,18,3,1994,18-Mar-94
3/21/1994,-0.0053,21,3,1994,21-Mar-94
3/22/1994,0.0006,22,3,1994,22-Mar-94
3/23/1994,-0.0006,23,3,1994,23-Mar-94
3/24/1994,-0.0089,24,3,1994,24-Mar-94
3/25/1994,-0.0076,25,3,1994,25-Mar-94
3/28/1994,-0.0013,28,3,1994,28-Mar-94
3/29/1994,-0.0163,29,3,1994,29-Mar-94
3/30/1994,-0.0153,30,3,1994,30-Mar-94
3/31/1994,0.0005,31,3,1994,31-Mar-94
4/4/1994,-0.0151,4,4,1994,4-Apr-94
4/5/1994,0.0216,5,4,1994,5-Apr-94
4/6/1994,-0.0005,6,4,1994,6-Apr-94
4/7/1994,0.0063,7,4,1994,7-Apr-94
4/8/1994,-0.0083,8,4,1994,8-Apr-94
4/11/1994,0.0063,11,4,1994,11-Apr-94
4/12/1994,-0.0051,12,4,1994,12-Apr-94
4/13/1994,-0.0029,13,4,1994,13-Apr-94
4/14/1994,0.0004,14,4,1994,14-Apr-94
4/15/1994,-0.0004,15,4,1994,15-Apr-94
4/18/1994,-0.0082,18,4,1994,18-Apr-94
4/19/1994,0.0002,19,4,1994,19-Apr-94
4/20/1994,-0.0013,20,4,1994,20-Apr-94
4/21/1994,0.0153,21,4,1994,21-Apr-94
4/22/1994,-0.0025,22,4,1994,22-Apr-94
4/25/1994,0.0115,25,4,1994,25-Apr-94
4/26/1994,-0.0017,26,4,1994,26-Apr-94
4/28/1994,-0.0061,28,4,1994,28-Apr-94
4/29/1994,0.004,29,4,1994,29-Apr-94
5/2/1994,0.005,2,5,1994,2-May-94
5/3/1994,0.0002,3,5,1994,3-May-94
5/4/1994,-0.0028,4,5,1994,4-May-94
5/5/1994,-0.0004,5,5,1994,5-May-94
5/6/1994,-0.0078,6,5,1994,6-May-94
5/9/1994,-0.0115,9,5,1994,9-May-94
5/10/1994,0.0084,10,5,1994,10-May-94
5/11/1994,-0.0101,11,5,1994,11-May-94
5/12/1994,0.0052,12,5,1994,12-May-94
5/13/1994,0.0009,13,5,1994,13-May-94
5/16/1994,0.0011,16,5,1994,16-May-94
5/17/1994,0.0112,17,5,1994,17-May-94
5/18/1994,0.0097,18,5,1994,18-May-94
5/19/1994,0.0062,19,5,1994,19-May-94
5/20/1994,-0.003,20,5,1994,20-May-94
5/23/1994,-0.0037,23,5,1994,23-May-94
5/24/1994,0.0037,24,5,1994,24-May-94
5/25/1994,0.0036,25,5,1994,25-May-94
5/26/1994,0.0016,26,5,1994,26-May-94
5/27/1994,0.0008,27,5,1994,27-May-94
5/31/1994,-0.0018,31,5,1994,31-May-94
6/1/1994,0.0026,1,6,1994,1-Jun-94
6/2/1994,0.0003,2,6,1994,2-Jun-94
6/3/1994,0.0055,3,6,1994,3-Jun-94
6/6/1994,-0.0025,6,6,1994,6-Jun-94
6/7/1994,-0.0014,7,6,1994,7-Jun-94
6/8/1994,-0.0025,8,6,1994,8-Jun-94
6/9/1994,0.0022,9,6,1994,9-Jun-94
6/10/1994,0.0018,10,6,1994,10-Jun-94
6/13/1994,0.001,13,6,1994,13-Jun-94
6/14/1994,0.0072,14,6,1994,14-Jun-94
6/15/1994,-0.0038,15,6,1994,15-Jun-94
6/16/1994,0.0029,16,6,1994,16-Jun-94
6/17/1994,-0.0075,17,6,1994,17-Jun-94
6/20/1994,-0.0065,20,6,1994,20-Jun-94
6/21/1994,-0.0091,21,6,1994,21-Jun-94
6/22/1994,0.0039,22,6,1994,22-Jun-94
6/23/1994,-0.0076,23,6,1994,23-Jun-94
6/24/1994,-0.0148,24,6,1994,24-Jun-94
6/27/1994,0.0103,27,6,1994,27-Jun-94
6/28/1994,-0.0025,28,6,1994,28-Jun-94
6/29/1994,0.0036,29,6,1994,29-Jun-94
6/30/1994,-0.0075,30,6,1994,30-Jun-94
7/1/1994,0.0046,1,7,1994,1-Jul-94
7/5/1994,0.0007,5,7,1994,5-Jul-94
7/6/1994,-0.0005,6,7,1994,6-Jul-94
7/7/1994,0.005,7,7,1994,7-Jul-94
7/8/1994,0.0026,8,7,1994,8-Jul-94
7/11/1994,-0.0032,11,7,1994,11-Jul-94
7/12/1994,-0.0002,12,7,1994,12-Jul-94
7/13/1994,0.0017,13,7,1994,13-Jul-94
7/14/1994,0.0105,14,7,1994,14-Jul-94
7/15/1994,0.0017,15,7,1994,15-Jul-94
7/18/1994,0.0024,18,7,1994,18-Jul-94
7/19/1994,-0.0029,19,7,1994,19-Jul-94
7/20/1994,-0.005,20,7,1994,20-Jul-94
7/21/1994,0.0022,21,7,1994,21-Jul-94
7/22/1994,0.0011,22,7,1994,22-Jul-94
7/25/1994,0.0027,25,7,1994,25-Jul-94
7/26/1994,-0.0018,26,7,1994,26-Jul-94
7/27/1994,-0.0017,27,7,1994,27-Jul-94
7/28/1994,0.0037,28,7,1994,28-Jul-94
7/29/1994,0.0089,29,7,1994,29-Jul-94
8/1/1994,0.0063,1,8,1994,1-Aug-94
8/2/1994,-0.0007,2,8,1994,2-Aug-94
8/3/1994,0.002,3,8,1994,3-Aug-94
8/4/1994,-0.0063,4,8,1994,4-Aug-94
8/5/1994,-0.0028,5,8,1994,5-Aug-94
8/8/1994,0.002,8,8,1994,8-Aug-94
8/9/1994,0.0006,9,8,1994,9-Aug-94
8/10/1994,0.0053,10,8,1994,10-Aug-94
8/11/1994,-0.003,11,8,1994,11-Aug-94
8/12/1994,0.0067,12,8,1994,12-Aug-94
8/15/1994,-0.0012,15,8,1994,15-Aug-94
8/16/1994,0.0084,16,8,1994,16-Aug-94
8/17/1994,0.0004,17,8,1994,17-Aug-94
8/18/1994,-0.0043,18,8,1994,18-Aug-94
8/19/1994,0.0011,19,8,1994,19-Aug-94
8/22/1994,-0.0028,22,8,1994,22-Aug-94
8/23/1994,0.0048,23,8,1994,23-Aug-94
8/24/1994,0.0098,24,8,1994,24-Aug-94
8/25/1994,-0.0019,25,8,1994,25-Aug-94
8/26/1994,0.0124,26,8,1994,26-Aug-94
8/29/1994,0.0019,29,8,1994,29-Aug-94
8/30/1994,0.0032,30,8,1994,30-Aug-94
8/31/1994,-0.0012,31,8,1994,31-Aug-94
9/1/1994,-0.0047,1,9,1994,1-Sep-94
9/2/1994,-0.0043,2,9,1994,2-Sep-94
9/6/1994,0.0019,6,9,1994,6-Sep-94
9/7/1994,-0.0019,7,9,1994,7-Sep-94
9/8/1994,0.0047,8,9,1994,8-Sep-94
9/9/1994,-0.01,9,9,1994,9-Sep-94
9/12/1994,-0.0041,12,9,1994,12-Sep-94
9/13/1994,0.0028,13,9,1994,13-Sep-94
9/14/1994,0.0028,14,9,1994,14-Sep-94
9/15/1994,0.0129,15,9,1994,15-Sep-94
9/16/1994,-0.0076,16,9,1994,16-Sep-94
9/19/1994,-0.0003,19,9,1994,19-Sep-94
9/20/1994,-0.0159,20,9,1994,20-Sep-94
9/21/1994,-0.0041,21,9,1994,21-Sep-94
9/22/1994,-0.0004,22,9,1994,22-Sep-94
9/23/1994,-0.0035,23,9,1994,23-Sep-94
9/26/1994,0.0032,26,9,1994,26-Sep-94
9/27/1994,0.0027,27,9,1994,27-Sep-94
9/28/1994,0.006,28,9,1994,28-Sep-94
9/29/1994,-0.0054,29,9,1994,29-Sep-94
9/30/1994,0.001,30,9,1994,30-Sep-94
10/3/1994,-0.0017,3,10,1994,3-Oct-94
10/4/1994,-0.0153,4,10,1994,4-Oct-94
10/5/1994,-0.0024,5,10,1994,5-Oct-94
10/6/1994,-0.0025,6,10,1994,6-Oct-94
10/7/1994,0.0062,7,10,1994,7-Oct-94
10/10/1994,0.0087,10,10,1994,10-Oct-94
10/11/1994,0.0147,11,10,1994,11-Oct-94
10/12/1994,-0.0007,12,10,1994,12-Oct-94
10/13/1994,0.0043,13,10,1994,13-Oct-94
10/14/1994,0.0036,14,10,1994,14-Oct-94
10/17/1994,-0.0002,17,10,1994,17-Oct-94
10/18/1994,-0.0027,18,10,1994,18-Oct-94
10/19/1994,0.0056,19,10,1994,19-Oct-94
10/20/1994,-0.0073,20,10,1994,20-Oct-94
10/21/1994,-0.0042,21,10,1994,21-Oct-94
10/24/1994,-0.0087,24,10,1994,24-Oct-94
10/25/1994,0.0016,25,10,1994,25-Oct-94
